Time,GPM,Total Gallons
09:05.4,0.045835439,0.23466393
09:05.4,0.016656518,0.23466913
09:05.4,0.097047426,0.23467861
09:05.4,0.067868501,0.23469235
09:05.4,0.077991799,0.23470451
09:05.4,0.05595874,0.23471567
09:05.4,0.042262509,0.23472385
09:05.5,0.03868958,0.2347306
09:05.5,0.044048976,0.2347375
09:05.5,0.03868958,0.23474438
09:05.5,0.032139212,0.2347503
09:05.5,0.01308359,0.23475407
09:05.5,0.018442983,0.23475669
09:05.5,0.004746756,0.23475863
09:05.5,-0.020859236,0.23475727
09:05.5,-0.02621863,0.23475336
09:05.5,-0.072071217,0.23474516
09:05.5,-0.028005095,0.23473683
09:05.6,-0.044678763,0.23473077
09:05.6,-0.012522402,0.234726
09:05.6,-0.020859236,0.23472323
09:05.6,-0.005376544,0.23472103
09:05.6,0.020229448,0.23472227
09:05.6,0.035116654,0.23472689
09:05.6,0.071441434,0.23473576
09:05.6,-0.007163008,0.23474112
09:05.6,0.03868958,0.23474374
09:05.6,0.097047426,0.23475505
09:05.7,0.026779817,0.23476538
09:05.7,0.002960291,0.23476785
09:05.7,0.076205336,0.23477446
09:05.7,0.030352747,0.23478334
09:05.7,0.050599344,0.23479009
09:05.7,-0.014308866,0.23479311
09:05.7,-0.005376544,0.23479146
09:05.7,-0.034555465,0.23478813
09:05.7,-0.039914858,0.23478194
09:05.7,-0.005376544,0.23477815
09:05.8,0.002960291,0.23477796
09:05.8,-0.034555465,0.23477532
09:05.8,-0.041701324,0.23476897
09:05.8,-0.044678763,0.23476177
09:05.8,-0.073857687,0.2347519
09:05.8,-0.038128395,0.23474255
09:05.8,-0.02621863,0.2347372
09:05.8,-0.09469977,0.23472711
09:05.8,-0.036341928,0.23471619
09:05.8,-0.024432166,0.23471114
09:05.9,-0.057184014,0.23470433
09:05.9,0.00653322,0.23470011
09:05.9,0.014870054,0.2347019
09:05.9,0.016656518,0.23470452
09:05.9,-0.072071217,0.2346999
09:05.9,-0.012522402,0.23469286
09:05.9,-0.020859236,0.23469007
09:05.9,-0.008949473,0.23468758
09:05.9,-0.060161456,0.23468183
09:06.0,-0.10660953,0.23466793
09:06.0,-0.091126844,0.23465145
09:06.0,-0.17806812,0.23462902
09:06.0,-0.13578846,0.23460287
09:06.0,-0.081003539,0.23458479
09:06.0,-0.084576473,0.23457099
09:06.0,-0.12506966,0.23455353
09:06.0,-0.2191568,0.23452485
09:06.0,-0.1387659,0.23449501
09:06.0,-0.065520853,0.234478
09:06.1,-0.092913307,0.23446479
09:06.1,-0.034555465,0.23445417
09:06.1,-0.091126844,0.23444369
09:06.1,-0.091126844,0.23442851
09:06.1,-0.053611085,0.23441644
09:06.1,-0.084576473,0.23440492
09:06.1,-0.08279001,0.23439097
09:06.1,-0.1131599,0.23437464
09:06.1,-0.09469977,0.23435733
09:06.1,-0.092913307,0.2343417
09:06.2,-0.11494637,0.23432437
09:06.2,-0.063734382,0.23430948
09:06.2,-0.065520853,0.23429871
09:06.2,-0.041701324,0.23428978
09:06.2,-0.019072771,0.23428471
09:06.2,-0.034555465,0.23428024
09:06.2,-0.108396,0.23426832
09:06.2,-0.085767448,0.23425214
09:06.2,-0.11673284,0.23423527
09:06.2,-0.084576473,0.23421849
09:06.2,-0.108396,0.23420241
09:06.3,-0.096486233,0.23418534
09:06.3,-0.12030576,0.23416728
09:06.3,-0.108396,0.23414822
09:06.3,-0.067307316,0.23413357
09:06.3,-0.13400199,0.23411679
09:06.3,-0.11494637,0.23409605
09:06.3,-0.16794482,0.23407248
09:06.3,-0.108396,0.23404944
09:06.3,-0.12030576,0.23403038
09:06.3,-0.081003539,0.23401362
09:06.4,-0.099463679,0.23399857
09:06.4,-0.12209222,0.2339801
09:06.4,-0.087553911,0.23396264
09:06.4,-0.050038155,0.23395117
09:06.4,-0.043487787,0.23394337
09:06.4,-0.12030576,0.23392972
09:06.4,-0.085767448,0.23391256
09:06.4,-0.072071217,0.2338994
09:06.4,-0.081003539,0.23388664
09:06.4,-0.11673284,0.23387016
09:06.5,-0.043487787,0.23385681
09:06.5,-0.038128395,0.23385002
09:06.5,-0.077430613,0.23384038
09:06.5,-0.08279001,0.23382702
09:06.5,-0.073857687,0.23381397
09:06.5,-0.13042906,0.23379695
09:06.5,-0.13697943,0.23377466
09:06.5,-0.060161456,0.23375824
09:06.5,-0.017881796,0.23375173
09:06.5,-0.036341928,0.23374721
09:06.6,-0.008949473,0.23374344
09:06.6,0.009510661,0.23374349
09:06.6,0.014870054,0.23374552
09:06.6,-0.000612638,0.23374671
09:06.6,-0.020859236,0.23374492
09:06.6,0.059531666,0.23374814
09:06.6,0.052385811,0.23375747
09:06.6,0.054172274,0.23376635
09:06.6,0.032139212,0.23377354
09:06.7,-0.020859236,0.23377448
09:06.7,-0.014308866,0.23377155
09:06.7,-0.055397552,0.23376574
09:06.7,-0.004185567,0.23376077
09:06.7,-0.019072771,0.23375884
09:06.7,-0.044678763,0.23375353
09:06.7,0.036903117,0.23375288
09:06.7,-0.028005095,0.23375362
09:06.7,-0.028005095,0.23374896
09:06.7,-0.017881796,0.23374513
09:06.7,-0.024432166,0.2337416
09:06.8,0.057745203,0.23374438
09:06.8,0.004746756,0.23374958
09:06.8,-0.031578023,0.23374735
09:06.8,-0.014308866,0.23374352
09:06.8,-0.024432166,0.2337403
09:06.8,-0.02621863,0.23373608
09:06.8,-0.081003539,0.23372714
09:06.8,-0.05837499,0.23371552
09:06.8,-0.038128395,0.23370749
09:06.9,-0.044678763,0.23370059
09:06.9,-0.017881796,0.23369537
09:06.9,0.009510661,0.23369467
09:06.9,0.02320689,0.2336974
09:06.9,0.03868958,0.23370256
09:06.9,0.020229448,0.23370747
09:06.9,0.045835439,0.23371297
09:06.9,-0.032768998,0.23371406
09:06.9,-0.055397552,0.23370671
09:06.9,-0.053611085,0.23369762
09:06.9,-0.060161456,0.23368815
09:07.0,-0.05837499,0.23367827
09:07.0,-0.053611085,0.23366894
09:07.0,-0.065520853,0.23365901
09:07.0,-0.031578023,0.23365092
09:07.0,-0.041701324,0.23364481
09:07.0,-0.008949473,0.2336406
09:07.0,0.032139212,0.23364252
09:07.0,0.004746756,0.2336456
09:07.0,0.00653322,0.23364654
09:07.0,0.011297125,0.23364802
09:07.1,0.03868958,0.23365219
09:07.1,0.035116654,0.23365834
09:07.1,0.030352747,0.2336638
09:07.1,0.050599344,0.23367055
09:07.1,0.044048976,0.23367843
09:07.1,0.033925675,0.23368493
09:07.1,0.030352747,0.23369028
09:07.1,0.030352747,0.23369534
09:07.1,0.026779817,0.2337001
09:07.1,0.018442983,0.23370387
09:07.2,0.048812881,0.23370947
09:07.2,0.045835439,0.23371737
09:07.2,0.042262509,0.2337247
09:07.2,0.081564732,0.23373502
09:07.2,0.095260955,0.23374976
09:07.2,0.13456318,0.23376891
09:07.2,0.12741733,0.23379074
09:07.2,0.10717072,0.23381029
09:07.2,0.030352747,0.23382175
09:07.2,0.014870054,0.23382552
09:07.3,-0.022645701,0.23382488
09:07.3,0.024993353,0.23382507
09:07.3,0.047621906,0.23383112
09:07.3,0.067868501,0.23384075
09:07.3,0.059531666,0.23385136
09:07.3,0.066082038,0.23386183
09:07.3,0.02320689,0.23386927
09:07.3,0.079778269,0.23387785
09:07.3,0.02320689,0.23388644
09:07.4,0.047621906,0.23389234
09:07.4,0.018442983,0.23389785
09:07.4,0.028566282,0.23390177
09:07.4,-0.02621863,0.23390196
09:07.4,-0.077430613,0.23389332
09:07.4,-0.028005095,0.23388453
09:07.4,-0.043487787,0.23387858
09:07.4,-0.016095331,0.23387361
09:07.4,0.054172274,0.23387678
09:07.4,0.002960291,0.23388155
09:07.5,-0.014308866,0.23388059
09:07.5,-0.014308866,0.23387821
09:07.5,-0.029791558,0.23387454
09:07.5,0.001173826,0.23387216
09:07.5,-0.016095331,0.23387091
09:07.5,-0.02621863,0.23386739
09:07.5,-0.000612638,0.23386514
